date,confirmed,deaths,country,new_cases,new_deaths,new_cases_7day_avg,growth_rate,case_fatality_rate
2020-11-13,8773479,129188,India,44684.0,520.0,44485.57142857143,0.5119148748481406,1.472483150640698
2020-11-14,8814579,129635,India,41100.0,447.0,43832.142857142855,0.4684572676358023,1.4706885036710204
2020-11-15,8845127,130070,India,30548.0,435.0,41638.57142857143,0.3465622124437351,1.470527217981155
2020-11-16,8874290,130519,India,29163.0,449.0,40365.71428571428,0.32970696746355,1.4707542800607147
2020-11-17,8912907,130993,India,38617.0,474.0,39556.57142857143,0.4351559392357096,1.4697000653097805
2020-11-18,8958483,131578,India,45576.0,585.0,39223.857142857145,0.5113483176701017,1.4687531359941186
2020-11-19,9004365,132162,India,45882.0,584.0,39367.142857142855,0.5121626061019402,1.4677548055859575
2020-11-20,9050597,132726,India,46232.0,564.0,39588.28571428572,0.5134398705516796,1.4664888957048912
2020-11-21,9095806,133227,India,45209.0,501.0,40175.28571428572,0.49951400995977835,1.4647080203777434
2020-11-22,9139865,133738,India,44059.0,511.0,42105.42857142857,0.48438807951709517,1.463238242577981
2020-11-23,9177840,134218,India,37975.0,480.0,43364.28571428572,0.41548753728857246,1.462413814143633
2020-11-24,9222216,134699,India,44376.0,481.0,44187.0,0.48351246044822105,1.460592551725095
2020-11-25,9266705,135223,India,44489.0,524.0,44031.71428571428,0.4824111688557231,1.4592349707905885
2020-11-26,9309787,135715,India,43082.0,492.0,43631.71428571428,0.464911745868668,1.4577669714677683
2020-11-27,9351109,136200,India,41322.0,485.0,42930.28571428572,0.4438554824079288,1.4565117356668604
2020-11-28,9392919,136696,India,41810.0,496.0,42444.71428571428,0.4471127435259348,1.455309047166275
2020-11-29,9431691,137139,India,38772.0,443.0,41689.42857142857,0.4127790306719392,1.4540234619645618
2020-11-30,9462809,137621,India,31118.0,482.0,40709.857142857145,0.32993023202307903,1.4543355995032765
2020-12-01,9499413,138122,India,36604.0,501.0,39599.57142857143,0.38681960081832223,1.4540056317164018
2020-12-02,9534964,138648,India,35551.0,526.0,38322.71428571428,0.37424417698230794,1.4541009279112118
2020-12-03,9571559,139188,India,36595.0,540.0,37396.0,0.38379798812036015,1.4541831691159195
2020-12-04,9608211,139700,India,36652.0,512.0,36728.857142857145,0.3829261252007221,1.453964739117407
2020-12-05,9644222,140182,India,36011.0,482.0,35900.42857142857,0.3747940173253861,1.4535335250474326
2020-12-06,9677203,140573,India,32981.0,391.0,35073.142857142855,0.3419767815382002,1.452620142410984
2020-12-07,9703770,140958,India,26567.0,385.0,34423.0,0.2745318042826961,1.4526106863621047
2020-12-08,9735850,141360,India,32080.0,402.0,33776.71428571428,0.3305931612146651,1.4519533476789392
2020-12-09,9767371,141772,India,31521.0,412.0,33201.0,0.3237621779300204,1.451485768278895
2020-12-10,9796744,142185,India,29373.0,413.0,32169.285714285714,0.30072575312229954,1.4513495504220586
2020-12-11,9826775,142628,India,30031.0,443.0,31223.428571428572,0.3065406220678968,1.4514222621358481
2020-12-12,9857029,143019,India,30254.0,391.0,30401.0,0.30787313233486824,1.4509341506451894
2020-12-13,9884100,143355,India,27071.0,336.0,29556.714285714286,0.27463650558399166,1.450359668558594
2020-12-14,9906165,143709,India,22065.0,354.0,28913.571428571428,0.22323732054512213,1.450702668489774
2020-12-15,9932547,144096,India,26382.0,387.0,28099.571428571428,0.2663190043775687,1.4507457150718743
2020-12-16,9956557,144451,India,24010.0,355.0,27026.571428571428,0.24173054504550429,1.4508127658988945
2020-12-17,9979447,144789,India,22890.0,338.0,26100.428571428572,0.2298987491358817,1.4508719771746872
2020-12-18,10004599,145136,India,25152.0,347.0,25403.428571428572,0.2520380137296163,1.4506928263691528
2020-12-19,10031223,145477,India,26624.0,341.0,24884.85714285714,0.26611761251000843,1.4502419096853894
2020-12-20,10055560,145810,India,24337.0,333.0,24494.285714285714,0.2426124910192895,1.4500435579917976
2020-12-21,10075116,146111,India,19556.0,301.0,24135.85714285714,0.1944794720532661,1.4502165533379467
2020-12-22,10099066,146444,India,23950.0,333.0,23788.428571428572,0.2377143846284291,1.4500746900753
2020-12-23,10123778,146756,India,24712.0,312.0,23888.714285714286,0.24469589564024563,1.4496169315447256
2020-12-24,10146845,147092,India,23067.0,336.0,23914.0,0.22784972171456808,1.4496328661766291
2020-12-25,10169118,147343,India,22273.0,251.0,23502.714285714286,0.21950665453154272,1.4489260523872374
2020-12-26,10187850,147622,India,18732.0,279.0,22375.285714285714,0.18420476584104506,1.4490005251353328
2020-12-27,10207871,147901,India,20021.0,279.0,21758.714285714286,0.19651840182177693,1.4488917424603034
2020-12-28,10224303,148153,India,16432.0,252.0,21312.428571428572,0.16097382108375413,1.4490278701638635
2020-12-29,10244852,148439,India,20549.0,286.0,20826.571428571428,0.20098191534425602,1.4489130736100433
2020-12-30,10266674,148738,India,21822.0,299.0,20413.714285714286,0.21300454120762868,1.448745718428383
2020-12-31,10286709,148994,India,20035.0,256.0,19980.571428571428,0.1951459645061382,1.448412704199176
2021-01-01,10305788,149218,India,19079.0,224.0,19524.285714285714,0.18547234105679156,1.447904808443566
2021-01-02,10323965,149435,India,18177.0,217.0,19445.0,0.17637661477221123,1.4474574448867272
2021-01-03,10340469,149649,India,16504.0,214.0,18942.571428571428,0.15986106113301535,1.4472167558357363
2021-01-04,10356844,149850,India,16375.0,201.0,18934.428571428572,0.15835838780620115,1.4468693358710434
2021-01-05,10374932,150114,India,18088.0,264.0,18582.85714285714,0.17464779811302567,1.4468914109509343
2021-01-06,10395278,150336,India,20346.0,222.0,18372.0,0.19610730942623,1.446195089732088
2021-01-07,10413417,150570,India,18139.0,234.0,18101.14285714286,0.17449268793003903,1.4459230817319617
2021-01-08,10413417,150570,India,0.0,0.0,15375.57142857143,0.0,1.4459230817319617
2021-01-09,10450284,150999,India,36867.0,429.0,18045.571428571428,0.3540336471688388,1.4449272383410825
2021-01-10,10466595,151160,India,16311.0,161.0,18018.0,0.15608188255935573,1.444213710380501
2021-01-11,10479179,151327,India,12584.0,167.0,17476.428571428572,0.12023012259478882,1.44407305190607
2021-01-12,10495147,151529,India,15968.0,202.0,17173.571428571428,0.15237834948711448,1.443800644240619
2021-01-13,10512093,151727,India,16946.0,198.0,16687.85714285714,0.16146510382371027,1.4433567130732194
2021-01-14,10527683,151918,India,15590.0,191.0,16323.714285714286,0.14830538504557733,1.4430335715845546
2021-01-15,10542841,152093,India,15158.0,175.0,18489.14285714286,0.1439822988591022,1.4426187400530843
2021-01-16,10557985,152274,India,15144.0,181.0,15385.857142857143,0.14364249636316107,1.4422638410643698
2021-01-17,10571773,152419,India,13788.0,145.0,15025.42857142857,0.13059310086156461,1.441754377435081
2021-01-18,10581823,152556,India,10050.0,137.0,14663.42857142857,0.09506447026434994,1.4416797559361936
2021-01-19,10595639,152718,India,13816.0,162.0,14356.0,0.1305635144341455,1.4413288334946104
2021-01-20,10610883,152869,India,15244.0,151.0,14112.857142857143,0.14387051125468453,1.4406812326551899
2021-01-21,10625428,153032,India,14545.0,163.0,13963.57142857143,0.13707624520975514,1.4402431600872925
2021-01-22,10639684,153184,India,14256.0,152.0,13834.714285714286,0.1341687130156144,1.439742007375407
2021-01-23,10654533,153339,India,14849.0,155.0,13792.57142857143,0.13956241557548932,1.4391902488827994
2021-01-24,10667736,153470,India,13203.0,131.0,13709.0,0.12391908683373476,1.4386370266380795
2021-01-25,10676838,153587,India,9102.0,117.0,13573.57142857143,0.08532269639969225,1.43850641922262
2021-01-26,10689527,153724,India,12689.0,137.0,13412.57142857143,0.11884604786547293,1.43808046885517
2021-01-27,10701193,153847,India,11666.0,123.0,12901.42857142857,0.10913485694923342,1.437662137296281
2021-01-28,10720048,154010,India,18855.0,163.0,13517.142857142857,0.17619530831749497,1.4366540149820224
2021-01-29,10733130,154147,India,13082.0,137.0,13349.42857142857,0.12203303567297485,1.4361793810379637
2021-01-30,10746174,154274,India,13044.0,127.0,13091.57142857143,0.12153025259173944,1.4356179231789845
2021-01-31,10757610,154392,India,11436.0,118.0,12839.142857142857,0.10641927070973445,1.435188671089582
2021-02-01,10766245,154486,India,8635.0,94.0,12772.42857142857,0.0802687585811368,1.434910686130587
2021-02-02,10777284,154596,India,11039.0,110.0,12536.714285714286,0.10253342739274807,1.4344615953332953
2021-02-03,10790183,154703,India,12899.0,107.0,12712.857142857143,0.11968692668764547,1.4337384268644935
2021-02-04,10802591,154823,India,12408.0,120.0,11791.857142857143,0.11499341577432265,1.4332024604097295
2021-02-05,10814304,154918,India,11713.0,95.0,11596.285714285714,0.10842769109744577,1.4325286213518689
2021-02-06,10826363,154996,India,12059.0,78.0,11455.57142857143,0.1115097189795966,1.431653455551047
2021-02-07,10838194,155080,India,11831.0,84.0,11512.0,0.10927954290835817,1.4308656958899242
2021-02-08,10847304,155158,India,9110.0,78.0,11579.857142857143,0.08405459433555862,1.4303830703002332
2021-02-09,10858371,155252,India,11067.0,94.0,11583.857142857143,0.10202535118404299,1.429790895890369
2021-02-10,10871294,155360,India,12923.0,108.0,11587.285714285714,0.11901416888409067,1.4290847069355315
2021-02-11,10880603,155447,India,9309.0,87.0,11144.57142857143,0.08562918085004423,1.4286616284042346
2021-02-12,10892746,155550,India,12143.0,103.0,11206.0,0.11160227057269712,1.4280145704306333
2021-02-13,10904940,155642,India,12194.0,92.0,11225.285714285714,0.11194606024964582,1.42726140629843
2021-02-14,10916589,155732,India,11649.0,90.0,11199.285714285714,0.10682314620713562,1.4265628210423604
2021-02-15,10925710,155813,India,9121.0,81.0,11200.857142857143,0.08355173946734684,1.4261132686113762
2021-02-16,10937320,155913,India,11610.0,100.0,11278.42857142857,0.10626311699650781,1.4255137455976419
2021-02-17,10950201,156014,India,12881.0,101.0,11272.42857142857,0.11777108103265821,1.424759235013129
2021-02-18,10963394,156111,India,13193.0,97.0,11827.285714285714,0.12048180668098318,1.4239294875291357
2021-02-19,10977387,156212,India,13993.0,101.0,12091.57142857143,0.12763383309950527,1.4230344616619601
2021-02-20,10991651,156302,India,14264.0,90.0,12387.285714285714,0.1299398481624081,1.4220065757182427
2021-02-21,11005850,156385,India,14199.0,83.0,12751.57142857143,0.12917986569989104,1.4209261438235121
2021-02-22,11016434,156463,India,10584.0,78.0,12960.57142857143,0.09616703843864371,1.4202690271643255
2021-02-23,11030176,156567,India,13742.0,104.0,13265.142857142857,0.12474090980802988,1.4194424458866297
2021-02-24,11046914,156705,India,16738.0,138.0,13816.142857142857,0.15174735199148248,1.4185409608511481
2021-02-25,11063491,156825,India,16577.0,120.0,14299.57142857143,0.1500600077089409,1.41750013625898
2021-02-26,11079979,156938,India,16488.0,113.0,14656.0,0.1490307173386718,1.4164106267710435
2021-02-27,11096731,157051,India,16752.0,113.0,15011.42857142857,0.1511916222945997,1.4152906833553054
2021-02-28,11112241,157157,India,15510.0,106.0,15198.714285714286,0.13977089288728095,1.414269182966784
2021-03-01,11124527,157248,India,12286.0,91.0,15441.857142857143,0.1105627568732448,1.413525267186641
2021-03-02,11139516,157346,India,14989.0,98.0,15620.0,0.1347383129188362,1.4125030207775633
2021-03-03,11156923,157435,India,17407.0,89.0,15715.57142857143,0.15626352168263136,1.4110969485045295
2021-03-04,11173761,157548,India,16838.0,113.0,15752.857142857143,0.15091974731742397,1.409981831542665
2021-03-05,11192045,157656,India,18284.0,108.0,16009.42857142857,0.16363335496436537,1.4086433712516344
2021-03-06,11210799,157756,India,18754.0,100.0,16295.42857142857,0.16756544492091408,1.4071789173991969
2021-03-07,11229398,157853,India,18599.0,97.0,16736.714285714286,0.1659025373659917,1.4057120426224095
2021-03-08,11244786,157930,India,15388.0,77.0,17179.85714285714,0.13703316954301048,1.4044731487108781
2021-03-09,11262707,158063,India,17921.0,133.0,17598.714285714286,0.15937164122110659,1.4034192667890588
2021-03-10,11285561,158189,India,22854.0,126.0,18376.85714285714,0.2029174691306368,1.4016937217387775
2021-03-11,11308846,158306,India,23285.0,117.0,19297.85714285714,0.20632558718169935,1.399842212017035
2021-03-12,11333728,158446,India,24882.0,140.0,20240.428571428572,0.2200224496823111,1.3980042577340837
2021-03-13,11359048,158607,India,25320.0,161.0,21178.428571428572,0.2234039849906333,1.3963053946070128
2021-03-14,11385339,158725,India,26291.0,118.0,22277.285714285714,0.2314542556735466,1.3941174698443324
2021-03-15,11409831,158856,India,24492.0,131.0,23577.85714285714,0.21511875930966262,1.3922730319143202
2021-03-16,11438734,159044,India,28903.0,188.0,25146.714285714286,0.2533166354523608,1.3903986227846543
2021-03-17,11474605,159216,India,35871.0,172.0,27006.285714285714,0.3135923958018427,1.3875510311683932
2021-03-18,11514331,159370,India,39726.0,154.0,29355.0,0.3462079958307829,1.3841012560781862
2021-03-19,11555284,159558,India,40953.0,188.0,31650.85714285714,0.35566981703061273,1.3808228339519824
2021-03-20,11599130,159755,India,43846.0,197.0,34297.42857142857,0.37944545542973884,1.37730157348008
2021-03-21,11646081,159967,India,46951.0,212.0,37248.857142857145,0.40478035852689054,1.3735693577951245
2021-03-22,11686796,160166,India,40715.0,199.0,39566.42857142857,0.3496025830491911,1.3704868297521406
2021-03-23,11734058,160441,India,47262.0,275.0,42189.142857142855,0.40440510812373986,1.3673104394063844
2021-03-24,11787534,160692,India,53476.0,251.0,44704.142857142855,0.4557332169314421,1.3632367889670562
2021-03-25,11846652,160949,India,59118.0,257.0,47474.42857142857,0.5015298365205201,1.3586032576967737
2021-03-26,11908910,161240,India,62258.0,291.0,50518.0,0.5255324457914323,1.3539442316719161
2021-03-27,11971624,161552,India,62714.0,312.0,53213.42857142857,0.5266141065807028,1.3494576842707389
2021-03-28,12039644,161843,India,68020.0,291.0,56223.28571428572,0.5681768822676014,1.3442507104030652
2021-03-29,12095855,162114,India,56211.0,271.0,58437.0,0.46688257559774904,1.3402442406923696
2021-03-30,12149335,162468,India,53480.0,354.0,59325.28571428572,0.44213492969285006,1.3372583766930453
2021-03-31,12221665,162927,India,72330.0,459.0,62018.71428571428,0.5953412264951163,1.3330998681439885
2021-04-01,12303131,163396,India,81466.0,469.0,65211.28571428572,0.6665703895500252,1.3280846964890483
2021-04-02,12392260,164110,India,89129.0,714.0,69050.0,0.7244416075875337,1.3242943579298692
2021-04-03,12485509,164623,India,93249.0,513.0,73412.14285714286,0.7524777562768925,1.3185125252002141
2021-04-04,12589067,165101,India,103558.0,478.0,78489.0,0.8294255364358794,1.3114633514938001
2021-04-05,12686049,165547,India,96982.0,446.0,84313.42857142857,0.7703668587989876,1.3049531812465804
2021-04-06,12801785,166177,India,115736.0,630.0,93207.14285714286,0.9123092619301776,1.2980767916349165
2021-04-07,12928574,166862,India,126789.0,685.0,100987.0,0.9904009479928089,1.290645047164521
2021-04-08,13060542,167642,India,131968.0,780.0,108201.57142857143,1.0207467583045027,1.2835761333641438
2021-04-09,13205926,168436,India,145384.0,794.0,116238.0,1.1131544157968243,1.275457699823549
2021-04-10,13358805,169275,India,152879.0,839.0,124756.57142857143,1.157654525703089,1.2671417840143635
2021-04-11,13527717,170179,India,161401.5,904.0,133019.92857142858,1.2644244750933842,1.2580023665486202
2021-04-12,13689453,171058,India,161401.5,879.0,142222.7142857143,1.195589765811933,1.249560519328274
2021-04-13,13873825,172085,India,161401.5,1027.0,148746.35714285713,1.346817875045847,1.240357291518381
2021-04-14,14074564,173123,India,161401.5,1038.0,153691.0,1.4468900969992093,1.2300416552867997
2021-04-15,14291917,174308,India,161401.5,1185.0,157895.7857142857,1.5442965053837465,1.2196264503915044
2021-04-16,14526609,175649,India,161401.5,1341.0,160184.0,1.6421310031397462,1.209153492050347
2021-04-17,14788003,177150,India,161401.5,1501.0,161401.5,1.7994151284721704,1.197930511645149
2021-04-18,15061805,178769,India,161401.5,1619.0,161401.5,1.8515143660709388,1.1869028977602618
2021-04-19,15320972,180530,India,161401.5,1761.0,161401.5,1.7206901828831223,1.1783194956560197
2021-04-20,15616130,182553,India,161401.5,2023.0,161401.5,1.9264965695388048,1.1690028195205855
2021-04-21,15930774,184657,India,161401.5,2104.0,161401.5,2.0148653987895893,1.1591213333388573
2021-04-22,16263695,186920,India,161401.5,2263.0,161401.5,2.0897980223685275,1.149308321386991
2021-04-23,16610481,189544,India,161401.5,2624.0,161401.5,2.132270680186754,1.141110844412031
2021-04-24,16960172,192311,India,161401.5,2767.0,161401.5,2.105243069120033,1.1338976986789993
2021-04-25,17313163,195123,India,161401.5,2812.0,161401.5,2.081293751030344,1.1270210994952223
2021-04-26,17636186,197894,India,161401.5,2771.0,161401.5,1.8657653717001343,1.1220906833257485
2021-04-27,17997113,201187,India,161401.5,3293.0,161401.5,2.046513911794756,1.1178848518648519
2021-04-28,18376421,204832,India,161401.5,3645.0,161401.5,2.107604703043209,1.1146457735159638
2021-04-29,18762976,208330,India,161401.5,3498.0,161401.5,2.10353800666625,1.1103249292649524
2021-04-30,19164969,211853,India,161401.5,3523.0,161401.5,2.142479956271326,1.1054179111899425
2021-05-01,19557457,215542,India,161401.5,3689.0,161401.5,2.04794487275195,1.102096249016424
2021-05-02,19925517,218959,India,161401.5,3417.0,161401.5,1.8819420132177633,1.0988874215911186
2021-05-03,20282833,222408,India,161401.5,3449.0,161401.5,1.7932583631330656,1.096533211115035
2021-05-04,20664979,226188,India,161401.5,3780.0,161401.5,1.8840859164003465,1.0945474466729437
2021-05-05,21077410,230168,India,161401.5,3980.0,161401.5,1.995796850313769,1.0920127283190866
2021-05-06,21491598,234083,India,161401.5,3915.0,161401.5,1.96508014979071,1.0891837824251132
2021-05-07,21892676,238270,India,161401.5,4187.0,161401.5,1.8662083666370455,1.0883548452459626
2021-05-08,22296081,242347,India,161401.5,4077.0,161401.5,1.8426481988770949,1.0869488678301806
2021-05-09,22662575,246116,India,161401.5,3769.0,161401.5,1.6437597262048076,1.086001921670419
2021-05-10,22992517,249992,India,161401.5,3876.0,161401.5,1.4558892800134116,1.0872754818448107
2021-05-11,23340938,254197,India,161401.5,4205.0,161401.5,1.5153669343813014,1.0890607738215148
2021-05-12,23703665,258317,India,161401.5,4120.0,161401.5,1.5540378025938884,1.0897766231508925
2021-05-13,24046809,262317,India,161401.5,4000.0,161401.5,1.4476411137265055,1.0908599140950468
2021-05-14,24372907,266207,India,161401.5,3890.0,161401.5,1.356096769429982,1.0922250677771017
2021-05-15,24684077,270284,India,161401.5,4077.0,161401.5,1.2767044981544462,1.0949730873064445
2021-05-16,24965463,274390,India,161401.5,4106.0,161401.5,1.1399494500037521,1.0990783547655414
2021-05-17,25228996,278719,India,161401.5,4329.0,161401.5,1.0555902768556669,1.104756606247827
2021-05-18,25496330,283248,India,161401.5,4529.0,161401.5,1.0596299591153047,1.110936358291566
2021-05-19,25772440,287122,India,161401.5,3874.0,161401.5,1.0829401721738074,1.1140660333286254
2021-05-20,26031991,291331,India,161401.5,4209.0,161401.5,1.007087415859731,1.119126846655717
2021-05-21,26289290,295525,India,161401.5,4194.0,161401.5,0.9883953939596957,1.124126973379654
2021-05-22,26530132,299266,India,161401.5,3741.0,161401.5,0.9161221166490208,1.1280230343369568
2021-05-23,26752447,303720,India,161401.5,4454.0,161401.5,0.8379717070386317,1.1352980159160768
2021-05-24,26948874,307231,India,161401.5,3511.0,161401.5,0.7342393763082766,1.1400513431470272
2021-05-25,27157795,311388,India,161401.5,4157.0,161401.5,0.775249459402283,1.1465879317521912
2021-05-26,27369093,315235,India,161401.5,3847.0,161401.5,0.7780381286477844,1.151791913601229
2021-05-27,27555457,318895,India,161401.5,3660.0,161401.5,0.6809286665071523,1.1572843810937339
2021-05-28,27729247,322512,India,161401.5,3617.0,161401.5,0.6306917718693628,1.1630752180180008
2021-05-29,27894800,325972,India,161401.5,3460.0,161401.5,0.5970338826726929,1.1685762220915725
2021-05-30,28047534,329100,India,152734.0,3128.0,160163.2857142857,0.5475357414285176,1.173365187827208
2021-05-31,28175044,331895,India,127510.0,2795.0,155321.64285714287,0.4546210729256872,1.1779750902962212
2021-06-01,28307832,335102,India,132788.0,3207.0,151234.0,0.4712965133257585,1.1837783974413865
2021-06-02,28441986,337989,India,134154.0,2887.0,147341.5,0.4739112483075347,1.1883452864367487
2021-06-03,28574350,340702,India,132364.0,2713.0,143193.2857142857,0.46538241035629646,1.1923350837376878
2021-06-04,28694879,344082,India,120529.0,3380.0,137354.35714285713,0.4218083700941566,1.1991059450015453
2021-06-05,28809339,346759,India,114460.0,2677.0,130648.42857142857,0.3988865051495871,1.2036340021546486
2021-06-06,28909975,349186,India,100636.0,2427.0,123205.85714285714,0.3493172821493751,1.2078391627803207
2021-06-07,28996473,351309,India,86498.0,2123.0,117347.0,0.2991977682443414,1.2115576953100469
2021-06-08,29089069,353528,India,92596.0,2219.0,111605.28571428571,0.3193353895144524,1.2153293733807706
2021-06-09,29182532,355705,India,93463.0,2177.0,105792.28571428571,0.3212993856902102,1.2188969757661878
2021-06-10,29274823,363079,India,92291.0,7374.0,100067.57142857143,0.3162542578553529,1.2402431946386148
2021-06-11,29359155,367081,India,84332.0,4002.0,94896.57142857143,0.2880700593817398,1.2503118703518545
2021-06-12,29439989,370384,India,80834.0,3303.0,90092.85714285714,0.2753280876101494,1.258098296164445
2021-06-13,29510410,374305,India,70421.0,3921.0,85776.42857142857,0.23920185568004904,1.2683829197899996
2021-06-14,29570881,377031,India,60471.0,2726.0,82058.28571428571,0.20491413030181427,1.2750076671709578
2021-06-15,29633105,379573,India,62224.0,2542.0,77719.42857142857,0.21042322005895286,1.2809086324230956
2021-06-16,29700313,381903,India,67208.0,2330.0,73968.71428571429,0.22680039773084193,1.2858551356007595
2021-06-17,29762793,383490,India,62480.0,1587.0,69710.0,0.21036815335919723,1.2884879453349691
2021-06-18,29823546,385137,India,60753.0,1647.0,66341.57142857143,0.20412398796041398,1.2913856722470225
2021-06-19,29881772,386708,India,58226.0,1571.0,63111.857142857145,0.1952349998890046,1.2941267338496525
2021-06-20,29935221,388135,India,53449.0,1427.0,60687.28571428572,0.1788682411471454,1.2965830451026235
2021-06-21,29977861,389302,India,42640.0,1167.0,58140.0,0.1424409059816112,1.2986316802256173
2021-06-22,30028709,390660,India,50848.0,1358.0,56514.857142857145,0.16961850613690377,1.30095502940203
2021-06-23,30082778,391981,India,54069.0,1321.0,54637.857142857145,0.18005769079183498,1.303007986828876
2021-06-24,30134445,393310,India,51667.0,1329.0,53093.142857142855,0.1717494308537626,1.3051841505625872
2021-06-25,30183143,394493,India,48698.0,1183.0,51371.0,0.16160244530802892,1.306997750366819
2021-06-26,30233183,395751,India,50040.0,1258.0,50201.57142857143,0.16578790353276585,1.308995483538733
2021-06-27,30279331,396730,India,46148.0,979.0,49158.57142857143,0.15264022977665714,1.310233703644245
2021-06-28,30316897,397637,India,37566.0,907.0,48433.71428571428,0.12406482824867116,1.3116019096545402
2021-06-29,30362848,398454,India,45951.0,817.0,47734.142857142855,0.1515689419006261,1.3123077255466944
2021-06-30,30411634,399459,India,48786.0,1005.0,46979.42857142857,0.16067662690930629,1.313507192675014
2021-07-01,30458251,400312,India,46617.0,853.0,46258.0,0.1532867323077669,1.3142973967874911
2021-07-02,30502362,401050,India,44111.0,738.0,45602.71428571428,0.14482446808912197,1.3148162099708867
2021-07-03,30545433,402005,India,43071.0,955.0,44607.142857142855,0.1412054581215738,1.3160887259316312
2021-07-04,30585229,402728,India,39796.0,723.0,43699.71428571428,0.13028461570669947,1.3167401820009261
2021-07-05,30619932,403281,India,34703.0,553.0,43290.71428571428,0.11346326685996999,1.3170538719681024
2021-07-06,30663665,404211,India,43733.0,930.0,42973.857142857145,0.14282526819457964,1.3182083746349302
2021-07-07,30709557,405028,India,45892.0,817.0,42560.42857142857,0.14966247511509767,1.3188988691696204
2021-07-08,30752950,405939,India,43393.0,911.0,42099.857142857145,0.14130128936733488,1.320000195103234
2021-07-09,30795716,407145,India,42766.0,1206.0,41907.71428571428,0.13906308175313242,1.322083240409153
2021-07-10,30837222,408040,India,41506.0,895.0,41684.142857142855,0.134778486721987,1.323206091651187
2021-07-11,30874376,408764,India,37154.0,724.0,41306.71428571428,0.12048426411432889,1.3239587417086582
2021-07-12,30907282,410784,India,32906.0,2020.0,41050.0,0.10658029169561267,1.329084841559345
2021-07-13,30946147,411406,India,38865.0,622.0,40354.57142857143,0.12574706504440147,1.3294255986052157
2021-07-14,30987880,411989,India,41733.0,583.0,39760.42857142857,0.13485685310032913,1.3295165722856808
2021-07-15,31026829,412531,India,38949.0,542.0,39125.57142857143,0.12569107664028856,1.3295944616190072
2021-07-16,31064908,413091,India,38079.0,560.0,38456.0,0.12272926762835201,1.329767337472881
2021-07-17,31106065,413609,India,41157.0,518.0,38406.142857142855,0.13248711375548616,1.3296731682390557
2021-07-18,31144229,414108,India,38164.0,499.0,38550.42857142857,0.1226898998635706,1.329646015639045
2021-07-19,31174322,414482,India,30093.0,374.0,38148.57142857143,0.0966246427227313,1.3295621954504737
2021-07-20,31216337,418480,India,42015.0,3998.0,38598.57142857143,0.13477438258320262,1.3405800943268904
2021-07-21,31257720,418987,India,41383.0,507.0,38548.57142857143,0.13256840480675436,1.3404272608494798
2021-07-22,31293062,419470,India,35342.0,483.0,38033.28571428572,0.11306646805973042,1.3404568718778622
2021-07-23,31332159,420016,India,39097.0,546.0,38178.71428571428,0.12493823710828522,1.34052683697922
2021-07-24,31371901,420551,India,39742.0,535.0,37976.57142857143,0.12684092404866565,1.3405340020676464
2021-07-25,31411262,420967,India,39361.0,416.0,38147.57142857143,0.1254657790740854,1.340178563981288
2021-07-26,31440951,421382,India,29689.0,415.0,38089.857142857145,0.09451705569805124,1.3402329974051992
2021-07-27,31484605,422022,India,43654.0,640.0,38324.0,0.13884440073075321,1.3404074785121174
2021-07-28,31528114,422662,India,43509.0,640.0,38627.71428571428,0.13819134780315157,1.3405876418741698
2021-07-29,31572344,423217,India,44230.0,555.0,39897.42857142857,0.14028749071384183,1.3404674673505395
2021-07-30,31613993,423810,India,41649.0,593.0,40262.0,0.13191608453271275,1.3405772564066805
2021-07-31,31655824,424351,India,41831.0,541.0,40560.42857142857,0.1323179896952631,1.3405147817349503
2021-08-01,31695958,424773,India,40134.0,422.0,40670.857142857145,0.1267823576476701,1.3401487975217534
2021-08-02,31726507,425195,India,30549.0,422.0,40793.71428571428,0.09638137455887374,1.3401885054664227
2021-08-03,31769132,425757,India,42625.0,562.0,40646.71428571428,0.13435138006210323,1.3401593723114624
2021-08-04,31812114,426290,India,42982.0,533.0,40571.42857142857,0.13529485161885013,1.340024117856487
2021-08-05,31856757,426754,India,44643.0,464.0,40630.42857142857,0.14033333339620313,1.3396027724981547
2021-08-06,31895385,427371,India,38628.0,617.0,40198.857142857145,0.12125528031619037,1.339914849750207
2021-08-07,31934455,427862,India,39070.0,491.0,39804.42857142857,0.12249421036929498,1.33981306397745
2021-08-08,31969954,428309,India,35499.0,447.0,39142.28571428572,0.11116206617585167,1.3397235416729094
2021-08-09,31998158,428682,India,28204.0,373.0,38807.28571428572,0.08822033337927415,1.3397083669628733
2021-08-10,32036511,429179,India,38353.0,497.0,38197.0,0.11986002444266397,1.3396558695171268
2021-08-11,32077706,429669,India,41195.0,490.0,37941.71428571428,0.1285876604977254,1.339462990277422
2021-08-12,32117826,430254,India,40120.0,585.0,37295.57142857143,0.12507128782837107,1.339611217770468
2021-08-13,32156493,430732,India,38667.0,478.0,37301.142857142855,0.12039108749142269,1.3394868650633016
2021-08-14,32192576,431225,India,36083.0,493.0,36874.42857142857,0.11221061948514244,1.3395169122222466
2021-08-15,32225513,431642,India,32937.0,417.0,36508.42857142857,0.10231240892311089,1.339441826729027
2021-08-16,32250679,432079,India,25166.0,437.0,36074.42857142857,0.07809340381952357,1.339751637477152
2021-08-17,32285857,432519,India,35178.0,440.0,35620.857142857145,0.10907677323630516,1.3396546977210484
